business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,latenight,hipster
qoQXJhIPTmAuZERLT9QiLQ,"[u'Italian', u'Pizza', u'Restaurants']",Casa Grande,"1264 E Florence Boulevard\nCasa Grande, AZ 85222",32.879907,-111.732639,T & M Pizza Italian Restaurant,[],True,7,3.0,AZ,business,False,False
pXZtlGpKm-AHLPjD-reuIw,"[u'Middle Eastern', u'Restaurants']",Tempe,"1320 E Broadway Rd\nSte 101\nTempe, AZ 85281",33.424281,-111.924088,Palm Beach Middle Eastern Restaurant,[],True,5,4.5,AZ,business,False,False
3tk6Syyz5i967Ifuz_4o3w,"[u'Sushi Bars', u'Chinese', u'Restaurants']",Phoenix,"18631 N 19th Avenue\nSuite 150\nPhoenix, AZ 85027",33.656005,-112.09836,Oriental Express,[],True,19,2.5,AZ,business,False,False
Rx9WPIaYCBquFBC563RjYg,[u'Restaurants'],Glendale,"5664 W Bell Road\nGlendale, AZ 85308",33.6390959,-112.1816906,Lone Star Steakhouse & Saloon,[],False,5,2.5,AZ,business,False,False
YcNoZBYL7rKYMiyoLGiG2A,"[u'Fish & Chips', u'Restaurants']",Tempe,"1202 W Broadway Rd\nTempe, AZ 85281",33.408336,-111.956398,Long John Silver's,[],True,5,3.5,AZ,business,False,False
rpgAjc1UBpupMtHb2wX0Zw,"[u'Burgers', u'Hot Dogs', u'Restaurants']",Gilbert,"2867 S San Tan Village Pkwy\nGilbert, AZ 85295",33.2989509679631,-111.744067668915,Wendy's,[],True,3,1.5,AZ,business,False,False
lRew0HDz5BO-4fwWsMJyMg,"[u'Mexican', u'Tex-Mex', u'Restaurants']",Mesa,"1130 W Grove Ave\nMesa, AZ 85210",33.3904462,-111.8553658,Chipotle Mexican Grill,[],True,19,4.0,AZ,business,False,False
hnw-5xX7i4C1po5X9i686Q,[u'Restaurants'],Gilbert,"825 S Cooper Road\nGilbert, AZ 85233",33.3345486,-111.8048599,Uncle Bear's Bar & Grill,[],False,3,4.0,AZ,business,False,False
p06uRJ0HO4k9FXabVX45Pg,"[u'Burgers', u'Restaurants']",Tempe,"1405 W Baseline Rd\nTempe, AZ 85283",33.3781112,-111.9610283,Wendys,[],True,9,2.5,AZ,business,False,False
9tKxZSeZ3zmr4rvDtrpR0Q,"[u'Mexican', u'Restaurants']",Glendale,"4306 W Olive Ave\nGlendale, AZ 85302",33.5676866,-112.1522281,Hilberto's Mexican Food,[],True,4,4.0,AZ,business,False,False
DxUn-ukNL27GOuwjnFGFKA,"[u'Sushi Bars', u'Japanese', u'Restaurants']",Scottsdale,"9393 N 90th St\nSte 116\nScottsdale, AZ 85258",33.5705669,-111.886606,Hiro Sushi,[],True,243,4.5,AZ,business,False,False
azLb_kP6VHKSF0dMTfc3rA,"[u'Delis', u'Fast Food', u'Sandwiches', u'Restaurants']",Phoenix,"4550 East Bell Road\nSte 194\nPhoenix, AZ 85032",33.6411845,-111.9832636,Jersey Mike's,[],True,37,3.5,AZ,business,False,False
otjJD3ZoMVQOflk4LvoFZg,"[u'Salad', u'Restaurants']",Phoenix,"4605 E Cactus Rd\nPhoenix, AZ 85032",33.5989356,-111.9814645,Souper Salad,[],False,6,3.0,AZ,business,False,False
v6lMcqsBUT02TdO9ntvDpg,"[u'Chinese', u'Restaurants']",Gilbert,"110 S Val Vista Dr\nSte B4\nGilbert, AZ 85296",33.2856799,-111.7556796,Taste of China,[],True,28,3.5,AZ,business,False,False
uQCSpzuUsRntm_YoYtRreQ,"[u'Chicken Wings', u'Restaurants']",Glendale,"5833 W Thunderbird Rd\nGlendale, AZ 85306",33.6094307,-112.1847284,Wingstop,[],True,9,4.0,AZ,business,False,False
L7xHcco1yNpWkVlsv4lODQ,"[u'Nightlife', u'Irish', u'Bars', u'Sports Bars', u'Restaurants']",Glendale,"5830 W Bell Rd\nGlendale, AZ 85308",33.6390308,-112.1850369,RT O'Sullivan's,[],False,43,3.5,AZ,business,True,False
PSAK5sUss8yiN7Q_72Zlxw,"[u'American (Traditional)', u'Comfort Food', u'Barbeque', u'Restaurants']",Phoenix,"8001 N 19th Ave\nPhoenix, AZ 85021",33.553471,-112.099212,Boston Market,[],True,8,3.5,AZ,business,False,False
12srsQVQDykj2LQiCPmLuw,"[u'Sandwiches', u'Restaurants']",Mesa,"1959 S. Power Rd.\nSuite #106\nMesa, AZ 85206",33.380304,-111.688796,Subway,[],True,4,2.5,AZ,business,False,False
c5mGzf4ovtEglIzlXsL6rA,"[u'Irish', u'Bars', u'Burgers', u'Nightlife', u'Sports Bars', u'Restaurants']",Phoenix,"2605 W Carefree Hwy\nPhoenix, AZ 85085",33.7978265,-112.1158534,Connolly's Sports Grill,[],True,40,3.5,AZ,business,True,False
6lcay-E_ssmzpGanKbColg,"[u'Mediterranean', u'Restaurants']",Phoenix,"4811 N 16th St\nSte 104\nPhoenix, AZ 85016",33.507549,-112.047066,ZK Grill,[],True,34,3.0,AZ,business,False,False
2qqzGBLM9VFwjIuiEKHspg,"[u'Seafood', u'Restaurants']",Phoenix,"1720 E Camelback Rd\nPhoenix, AZ 85016",33.5101676,-112.0449114,Bluewater Grill,[],True,117,4.0,AZ,business,False,False
dnhQaZ4wpLPwSfCleCILTg,"[u'Mexican', u'Restaurants']",Phoenix,"Phoenix, AZ 85032",33.6364503,-112.0118669,Carte Blanche Gourmet Taco,[],True,10,4.0,AZ,business,False,False
7rZ4P3CoPiH-r5R7DuaKGw,"[u'Mexican', u'Restaurants']",Scottsdale,"10392 N Scottsdale Rd\nSte 103\nScottsdale, AZ 85254",33.580915,-111.92685,Habanero's,[],True,37,4.0,AZ,business,False,False
m9Wqqma30o-hH2fAX7dnug,"[u'Chinese', u'Restaurants']",Phoenix,"3215 E Indian School Rd\nPhoenix, AZ 85018",33.4951447,-112.0118398,Desert Jade,[],True,92,4.0,AZ,business,False,False
8i5hB_dmf33NVbWE5SwoMQ,"[u'Greek', u'Restaurants']",Scottsdale,"9301 Shea Blvd\nScottsdale, AZ 85260",33.5801301472926,-111.879768909896,Taste of Greek,[],True,40,4.0,AZ,business,False,False
FeI75xIG8PF_XZ6P80gLBQ,"[u'Pubs', u'Irish', u'Nightlife', u'Bars', u'Restaurants']",Phoenix,"705 N 1st St\nPhoenix, AZ 85004",33.455863,-112.072167,The Turf,[],True,149,3.5,AZ,business,True,False
2ZnCITVa0abGce4gZ6RhIw,"[u'American (New)', u'Sandwiches', u'Restaurants']",Phoenix,"1850 N Central Ave\nPhoenix, AZ 85004",33.468988,-112.074315,Viad Tower Restaurants,[],True,5,3.5,AZ,business,False,False
3l72FflaaeI0tWEAWN3-gQ,"[u'Mexican', u'Restaurants']",Phoenix,"2041 N 7th St\nPhoenix, AZ 85006",33.4710214,-112.0649272,America's Taco Shop,[],True,317,3.5,AZ,business,False,False
0aKii4YS6MYZlPCsKPaF5w,"[u'Mediterranean', u'Restaurants']",Phoenix,"Desert Ridge\n21001 N Tatum Blvd, Ste 36-1210\nPhoenix, AZ 85050",33.6760537276019,-111.972385346889,Garbanzo Mediterranean Grill,[],True,12,4.0,AZ,business,False,False
KNIw6kwf8LZkrS1lEnaLiw,"[u'Food', u'Breakfast & Brunch', u'Bagels', u'Delis', u'Restaurants']",Phoenix,"1641 E Camelback Rd\nPhoenix, AZ 85016",33.508756,-112.045816,Einstein Bros Bagels,[],True,18,3.5,AZ,business,False,False
ymSMV5wMjFwcusoGRaqDWA,"[u'Barbeque', u'Restaurants']",Scottsdale,"7919 E Thomas Rd\nSte 111\nScottsdale, AZ 85251",33.493947,-111.922301,Dickey's Barbecue Pit,[],True,44,4.0,AZ,business,False,False
59kTtQDwjH-z01r1KixdKQ,"[u'Mexican', u'Restaurants']",Peoria,"10798 N 75th Ave\nSte A6\nPeoria, AZ 85345",33.583379,-112.220743,Herreras Mexican Food,[],True,5,4.5,AZ,business,False,False
M80LgyAZ-yXYDkCB74hyUw,"[u'American (New)', u'Restaurants']",Mesa,"917 N Dobson Rd\nMesa, AZ 85201",33.4332983,-111.8701933,Ihop,[],True,4,3.5,AZ,business,False,False
4gxZ5tPEqm0QnRkILa9cNQ,"[u'Creperies', u'Food Stands', u'French', u'Restaurants']",Phoenix,"Phoenix, AZ 85044",33.5690679812527,-111.890157401715,Truckin' Good Food,[],False,29,4.5,AZ,business,False,False
OFBJtqWGSx6n6CchtVmoRw,"[u'Burgers', u'Bars', u'Nightlife', u'Restaurants']",Phoenix,"3146 E Camelback Rd\nPhoenix, AZ 85016",33.5100544,-112.0146409,Delux,[],True,568,4.0,AZ,business,True,False
qnKX52X6N9tp5qcK3QankA,"[u'Dry Cleaning & Laundry', u'Food', u'Local Services', u'Convenience Stores', u'Korean', u'Restaurants']",Chandler,"30 W Galveston St\nChandler, AZ 85225",33.313742,-111.8425,Uno Stop,[],False,3,4.5,AZ,business,False,False
CuyNmwDOLeMTrbv2c6rNxA,"[u'Mexican', u'Restaurants']",Mesa,"2023 W Guadalupe Rd\nMesa, AZ 85202",33.3640276,-111.8776753,Rosita's Fine Mexican Food,[],True,46,3.5,AZ,business,False,False
ZQPnmwLikPeGD0_1CVqd6A,"[u'Chicken Wings', u'Restaurants']",Phoenix,"4220 E McDowell Rd\nPhoenix, AZ 85008",33.4658346,-111.9904267,Buffalo Browns Wings and Things,[],True,9,3.0,AZ,business,False,False
Bc-whgNf9N1VdcxAqfpjGA,"[u'Tex-Mex', u'Restaurants']",Glendale,"9410 W Hanna Ln\nSte 101\nGlendale, AZ 85305",33.5349366,-112.2613136,Moe's Southwest Grill,[],False,12,3.0,AZ,business,False,False
VzmP95EmSQEKABQmH14_ZA,"[u'Mexican', u'Restaurants']",Queen Creek,"22701 S Ellsworth Road\nQueen Creek, AZ 85242",33.242717,-111.633925,Serranos Mexican Restaraunts,[],True,43,3.0,AZ,business,False,False
WtCU8CbrgpNfkFzaocG6bg,"[u'Restaurants', u'Italian']",Scottsdale,"7353 E Indian School Rd\nScottsdale, AZ 85251",33.4945672,-111.9222222,Cielo Restaurant,[],False,18,3.5,AZ,business,False,False
Gy6hVorUNFCqNr-eYh5ZVA,"[u'Fast Food', u'Restaurants']",Scottsdale,"11054 N Frank Lloyd Wright Blvd\nScottsdale, AZ 85259",33.5865658,-111.835417,Arby's,[],True,5,2.0,AZ,business,False,False
o8xzAUMAdq08IS-BOEBORQ,[u'Restaurants'],Phoenix,"Phoenix Sky Harbor Airport\nPhoenix, AZ 85034",33.43671,-112.03609,Pei Wei,[],True,4,3.0,AZ,business,False,False
Ae4Of0a0eUZ31pDSou9X-w,"[u'Food', u'Juice Bars & Smoothies', u'Restaurants', u'Cafes']",Phoenix,"1640 E Camelback Rd\nSte 150\nPhoenix, AZ 85016",33.5092512,-112.0465582,Tropical Smoothie Cafe,[],True,6,3.5,AZ,business,False,False
CNvPqN9pa5aJRn-Npcqgdg,"[u'Burgers', u'Restaurants']",Phoenix,"6027 N 19th Ave\nPhoenix, AZ 85015",33.5252672,-112.0995348,The Original Wineburger,[],True,75,3.5,AZ,business,False,False
LEHLUGVprLltl9lhQpxczQ,"[u'Pizza', u'Restaurants']",Mesa,"1641 S Stapley Dr\nSte 104\nMesa, AZ 85204",33.384163,-111.803119,Rotolo's Pizzeria,[],False,6,3.5,AZ,business,False,False
IAKgni8zlUjnfkKFT-nVAQ,[u'Restaurants'],Scottsdale,"16770 N Perimeter Dr\nScottsdale, AZ 85260",33.6380414,-111.8965896,Agave Southwest Bar and Grill,[],True,3,3.5,AZ,business,False,False
5EJrFRz8Ha4D01Cf4LPO3g,"[u'Fast Food', u'Restaurants']",Phoenix,"1753 W Bethany Home Rd\nPhoenix, AZ 85015",33.5239388,-112.0980691,Carl's Jr,[],True,10,3.0,AZ,business,False,False
Ao57uER6nnpa2KULpZDFrg,"[u'American (Traditional)', u'Comfort Food', u'Restaurants']",Chandler,"1010 N Alma School Rd\nChandler, AZ 85224",33.321004,-111.8596813,Boston Market,[],True,11,3.5,AZ,business,False,False
Uw3Mo5JSfAnxBLqX9AnbUQ,"[u'Food', u'Coffee & Tea', u'Cafes', u'Restaurants']",Scottsdale,"8320 N Hayden Rd\nSte E107\nScottsdale, AZ 85258",33.5572926,-111.8994592,Altitude Coffee Lab,[],True,36,4.5,AZ,business,False,False
xGWMOMwOcMSxvuIV4CSjHw,"[u'Sandwiches', u'Restaurants']",Chandler,"6140 W Chandler Blvd\nChandler, AZ 85226",33.3059385,-111.9471779,Subway,[],True,5,4.0,AZ,business,False,False
Upru5VE0jZ81ZQVVNCK_uA,"[u'American (Traditional)', u'Fast Food', u'Restaurants']",Phoenix,"3330 E Thomas Rd\nPhoenix, AZ 85018",33.4804795,-112.0096143,Sonic Drive-In,[],True,5,3.5,AZ,business,False,False
Gwz2qprfIx2S9jytTk7VsQ,"[u'American (Traditional)', u'Restaurants']",Chandler,"2805 S Alma School Rd\nChandler, AZ 85248",33.2649732,-111.8582263,Applebee's,[],False,5,3.0,AZ,business,False,False
FG7Js2aMD6NtMMRI0C8Arw,"[u'Mexican', u'Restaurants']",Phoenix,"3009 West Agua Fria Fwy.\nPhoenix, AZ 85027",33.666702,-112.123307,Rubio's Fresh Mexican Grill,[],False,17,3.5,AZ,business,False,False
s9XNBJAZ3ZcNW5u8BRZXuw,"[u'Nightlife', u'Seafood', u'Mexican', u'Bars', u'Restaurants']",Scottsdale,"10885 N Frank Lloyd Wright Blvd\nScottsdale, AZ 85259",33.585313,-111.8348455,Blue Adobe Grille,[],True,106,4.0,AZ,business,False,False
WV2UObiT3EknPaAvo1GVYg,"[u'Caterers', u'Mexican', u'Event Planning & Services', u'Restaurants']",Chandler,"Chandler Fashion Mall\nChandler, AZ 85224",33.3260297,-111.8747445,Garduno's Restaurant,[],False,9,3.0,AZ,business,False,False
L8vNQy-ygA4YYPhrWJBAUA,"[u'Chinese', u'Restaurants']",Phoenix,"2501 W Happy Valley Rd\nPhoenix, AZ 85085",33.7110102,-112.1142778,Panda Express,[],True,5,2.5,AZ,business,False,False
-XQAYmeTFv4MR-M5XAZmWw,"[u'Sushi Bars', u'Japanese', u'Restaurants']",Gilbert,"2531 S Gilbert Rd\nSte 109\nGilbert, AZ 85296",33.3057479529036,-111.789665222168,Sushiya Sushi,[],True,97,4.0,AZ,business,False,False
4A19iEB8F8rrnysoG1s1Iw,"[u'Peruvian', u'Restaurants']",Mesa,"2909 S Dobson Rd\nSte 21\nMesa, AZ 85202",33.3620756977135,-111.876130055634,Inka Fest,[],False,31,3.5,AZ,business,False,False
2eXDnLT-T6odgAOrx8F2gQ,"[u'Fast Food', u'Mexican', u'Restaurants']",Scottsdale,"7620 E Mckellips Rd\nSte 14\nScottsdale, AZ 85257",33.45168,-111.916537,Filiberto's,[],True,4,2.5,AZ,business,False,False
TjQ5XxrQUJOXJoohYDU8jg,"[u'Sandwiches', u'Restaurants']",Tempe,"2000 E Rio Salado Pkwy\nTempe, AZ 85281",33.4329724,-111.9043028,Salad Creations,[],False,5,3.5,AZ,business,False,False
_tULIKll0EQsIAnPnxaoLg,"[u'Pizza', u'Restaurants']",Gilbert,"3126 S Higley Rd\nSte 108\nGilbert, AZ 85297",33.2937998,-111.7218861,Hungry Howie's Pizza,[],True,16,2.5,AZ,business,False,False
mzbQCUmd135tsNW6hY3G6A,"[u'Chinese', u'Restaurants']",Phoenix,"6505 N 7th St\nPhoenix, AZ 85014",33.531328,-112.06466,Chen & Wok,[],True,54,3.5,AZ,business,False,False
kktQXaj7zI_PGkH6SR2YPg,"[u'Buffets', u'Chinese', u'Restaurants']",Phoenix,"5819 S Central Ave\nPhoenix, AZ 85040",33.3937246,-112.0732306,New Sun Star Super Buffet,[],True,4,2.5,AZ,business,False,False
j0pznV0Lf0grFBQq-tL_qw,"[u'Asian Fusion', u'Restaurants']",Phoenix,"21001 N Tatum Blvd\nPhoenix, AZ 85050",33.678615,-111.9746066,The Bamboo Club,[],False,5,3.0,AZ,business,False,False
CLOZxIuHNOpsJv48hKgk_A,"[u'Sandwiches', u'Restaurants']",Scottsdale,"14891 Northsight Blvd\nSte 119\nScottsdale, AZ 85260",33.620562,-111.8963279,Taylor's Cafe,[],False,3,2.5,AZ,business,False,False
g3rQrrstKsEIfknfc88O5Q,"[u'Burgers', u'Fast Food', u'Restaurants']",Mesa,"10060 E Southern Ave\nMesa, AZ 85209",33.393905432360896,-111.61292699805499,Sonic of Mesa No 10,[],True,3,4.5,AZ,business,False,False
Yf_mKctDPfMQkig-DavQJw,"[u'Fast Food', u'Restaurants']",Phoenix,"4915 E Chandler Blvd\nPhoenix, AZ 85048",33.304758,-111.978292,Wendy's,[],True,7,2.0,AZ,business,False,False
BO_TJFFJyXu8i2rW83hG3g,"[u'Burgers', u'Restaurants']",Scottsdale,"6000 E Camelback Rd\nScottsdale, AZ 85251",33.493947,-111.922301,Relish Burger Bistro,[],True,41,4.0,AZ,business,False,False
ziHNT33d9w56D0C04b3tnw,"[u'Burgers', u'Restaurants']",Phoenix,"777 E Thunderbird Rd\nSte 107\nPhoenix, AZ 85022",33.60731,-112.063404,Charr An American Burger Bar,[],True,83,3.0,AZ,business,False,False
zonV2F6YNVn2_sI5dK82eg,"[u'Middle Eastern', u'Mediterranean', u'Restaurants']",Tempe,"5118 S Rural Rd\nTempe, AZ 85282",33.3785599,-111.9286883,Pita Shack,[],True,62,4.0,AZ,business,False,False
KwWKimlUB64oJBtYJF7Bow,"[u'Thai', u'Restaurants']",Gilbert,"4341 E Baseline Rd\nSte 103\nGilbert, AZ 85234",33.3790929,-111.7405054,Bola Thai,[],False,4,3.0,AZ,business,False,False
V6BYjHM9SnXscfkln3hCdA,"[u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']",Scottsdale,"7373 E Scottsdale Mall\nSte 6\nScottsdale, AZ 85251",33.4922246302901,-111.922992467881,Orange Table,[],True,414,4.0,AZ,business,False,False
GM-ybmrARdmS6DDBrJ0lSg,"[u'Japanese', u'Restaurants']",Chandler,"3111 W Chandler Blvd\nChandler, AZ 85226",33.305681,-111.897553,Hibachi San,[],True,3,1.5,AZ,business,False,False
Gar4JSThiPR-M0UC5dHtgw,"[u'Sandwiches', u'Restaurants']",Tempe,"6505 South McClintock Drive\nTempe, AZ 85283",33.3614346794312,-111.910655839882,Paradise Bakery & Cafe,[],True,16,2.5,AZ,business,False,False
EZ7MD_hOsBZuWEvSjXr7DA,"[u'Italian', u'Pizza', u'Restaurants']",Glendale,"23425 N 39th Dr\nSte 110\nGlendale, AZ 85310",33.6984601,-112.1419746,Jojo's Pizza & Family Restaurant,[],True,33,4.0,AZ,business,False,False
HHvJSM6Sejnz-cdUdKWEtQ,"[u'Sandwiches', u'Restaurants']",Glendale,"5808 W Camelback Rd\nGlendale, AZ 85301",33.510722,-112.185002,Subway,[],True,3,2.0,AZ,business,False,False
d0t_mDIQqtPatJx_4mlSvg,"[u'Nightlife', u'Burgers', u'Bars', u'Sports Bars', u'Restaurants']",Tempe,"1807 E Baseline Rd\nSte 101\nTempe, AZ 85283",33.3774137,-111.9083692,Lucky Break,[],True,79,4.0,AZ,business,True,False
cIk8OYlSsNE0w_elgUtqWw,"[u'Food', u'Sandwiches', u'Food Trucks', u'Restaurants']",Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,The Grilled Cheese Truck,[],True,33,3.5,AZ,business,False,False
zTh0ArlhidvA2C8RNE5wbg,"[u'Greek', u'Mediterranean', u'Restaurants']",Tempe,"1320 W Elliot Rd\nTempe, AZ 85284",33.3491937,-111.9593221,Extreme Pita,[],False,4,4.0,AZ,business,False,False
Dz7swOgFook-L89Y_M-aQA,"[u'Szechuan', u'Asian Fusion', u'Japanese', u'Chinese', u'Restaurants']",Phoenix,"Madison Village\n742 E Glendale Ave\nPhoenix, AZ 85016",33.53876,-112.063942,Pei Wei Asian Market,[],True,55,3.0,AZ,business,False,False
oSKT5oZX1NWYaHwOWL5lag,"[u'Japanese', u'Restaurants']",Phoenix,"2815 N Central Ave\nPhoenix, AZ 85004",33.4793963,-112.0736133,Ichi Ban Japanese Restaurant & Sushi,[],True,37,3.5,AZ,business,False,False
1AMncE6Lxdr6J9PeqZi4nA,"[u'Steakhouses', u'Barbeque', u'Restaurants']",Phoenix,"3757 E. Van Buren Street\nPhoenix, AZ 85008",33.4506964,-112.0000523,Bill Johnson's Big Apple Restaurants,[],True,61,3.0,AZ,business,False,False
r67TiLEb5K1nnacFCEQ0jQ,"[u'Burgers', u'Restaurants']",Phoenix,"13635 N 35th Ave\nPhoenix, AZ 85029",33.609824,-112.1335065,Burger King,[],True,6,1.5,AZ,business,False,False
kN8792XEJfCtpD5GJLmI6g,"[u'Italian', u'Pizza', u'Restaurants']",Surprise,"13980 W Bell Rd\nSte 1\nSurprise, AZ 85374",33.64032,-112.361552,NYPD Pizza,[],True,41,4.0,AZ,business,False,False
ApN_f85W091Ufxq4_qYUzw,"[u'Fast Food', u'Restaurants']",Chandler,"2760 W Chandler Blvd\nChandler, AZ 85224",33.3059891,-111.8902463,Kfc,[],True,5,3.0,AZ,business,False,False
-_JBgygYYD_UkuD-GVTp6A,"[u'Sandwiches', u'Restaurants']",Goodyear,"395 N Litchfield Rd\nGoodyear, AZ 85338",33.451414,-112.357595,Schlotzsky's,[],True,10,3.0,AZ,business,False,False
m-3kIelwdkCO1F5G6vnENg,"[u'Mexican', u'Restaurants']",Litchfield Park,"4900 N Litchfeld Rd\nBldg B\nLitchfield Park, AZ 85340",33.5082167,-112.3581458,La Loma Mexican Grille,[],True,16,3.5,AZ,business,False,False
JrEQyiUegkF3pXNCfpy0mw,"[u'Food', u'Food Delivery Services', u'Delis', u'Sandwiches', u'Restaurants']",Tempe,"840 E Southern\nTempe, AZ 85281",33.393348,-111.926796,Jimmy John's,[],True,17,3.0,AZ,business,False,False
K8uEjjG15w9k_ZxpQrr4WQ,"[u'Mexican', u'Restaurants']",Glendale,"6120 N 59th Ave\nGlendale, AZ 85301",33.526423,-112.186604,La Salsita Mexican Food,[],True,8,3.5,AZ,business,False,False
_CIodPGuvPP2khYkDk1jKw,"[u'Fast Food', u'Mexican', u'Food Stands', u'Restaurants']",Phoenix,"727 W Camelback Rd\nPhoenix, AZ 85013",33.5089602510834,-112.083414396969,Taqueria Los Yaquis,[],True,37,4.5,AZ,business,True,False
pL9DLAOrhuxLv_BNX_GM2g,[u'Restaurants'],Sun City,"13600 N 99th Avenue\nSun City, AZ 85351",33.607346,-112.268858,Chang Lee Restaurant,[],True,14,3.0,AZ,business,False,False
z6V7Mb0fjHo_JT3l7dCKsA,"[u'Burgers', u'Fast Food', u'Restaurants']",Chandler,"1900 W Warner Rd\nChandler, AZ 85224",33.335621,-111.875061,McDonald's,[],True,8,2.5,AZ,business,False,False
8WSf9f5S6_i2kQQE612Huw,"[u'Mediterranean', u'Restaurants']",Phoenix,"7000 E Mayo Blvd\nSte 1060\nPhoenix, AZ 85054",33.6556844,-111.9300279,Skewers Persian Grill,[],True,20,4.0,AZ,business,False,False
JmVyyQe1FkqYVNqtyxBjhg,"[u'Fast Food', u'Mexican', u'Tex-Mex', u'Restaurants']",Tempe,"1415 West Elliot Road\nTempe, AZ 85284",33.3486679,-111.9611277,Taco Bell,[],True,9,2.5,AZ,business,False,False
IkukcWBvBl10_5VPbx-Liw,"[u'Thai', u'Restaurants']",Chandler,"2820 S Alma School Rd\nChandler, AZ 85286",33.2644377,-111.8601,Thai Dressing Fine Thai Cuisine,[],True,37,4.0,AZ,business,False,False
FKHv7FkblONv9qqBndJUrg,"[u'Diners', u'Restaurants']",Phoenix,"5002 N 7th St\nPhoenix, AZ 85014",33.509551,-112.065231,Denny's,[],True,31,3.0,AZ,business,True,False
kw-LLNv9p58DM7_lgIubVQ,"[u'Mexican', u'Restaurants']",Glendale,"20020 N 59th Ave\nSte 103\nGlendale, AZ 85308",33.6666821,-112.1867829,Se\u00f1or Taco,[],False,27,4.0,AZ,business,False,False
0xusOkLdNpGZvXmuquFRMg,[u'Restaurants'],Phoenix,"7000 E Mayo Boulevard\nPhoenix, AZ 85054",33.6556844,-111.9300279,McGrath's Fish House,[],False,9,2.0,AZ,business,False,False
tcxNX3YiHNbaobEpPFyOtA,"[u'Seafood', u'Restaurants']",Tolleson,"9309 W Van Buren St\nTolleson, AZ 85353",33.450171,-112.2605395,Petes Fish & Chips,[],True,28,3.5,AZ,business,False,False
rOEWuLpnYJVvm4REIgXt7A,"[u'Vietnamese', u'Chinese', u'Restaurants']",Scottsdale,"8123 E Roosevelt St\nScottsdale, AZ 85257",33.458256,-111.907685,Dong Phuong Saigon Bowl,[],True,23,3.5,AZ,business,False,False
QG4qmOPBgNigdI4cUYhKJg,"[u'Nightlife', u'Bars', u'American (Traditional)', u'Sports Bars', u'Restaurants']",Phoenix,"10004 N 26th Dr\nPhoenix, AZ 85021",33.5768931,-112.1161256,Native New Yorker,[],True,15,2.5,AZ,business,False,False
UmhTiNOKareQDP7D9aAnKw,"[u'Bars', u'Restaurants', u'Nightlife', u'Italian']",Scottsdale,"4175 N Goldwater Blvd\nScottsdale, AZ 85251",33.4965858,-111.9302696,T. Roosevelt's Tavern,[],False,71,4.0,AZ,business,False,False
0Apb1P7RzbQEkeJDuywlPQ,"[u'Pubs', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",Phoenix,"4230 S 48th St\nPhoenix, AZ 85040",33.4089039,-111.9783494,George & Dragon II English Restaurant Pub,[],False,11,2.0,AZ,business,False,False
eI7bKGWMMdOFf3Nxo6Q4jw,[u'Restaurants'],Phoenix,"3416 W Thomas Road\nPhoenix, AZ 85017",33.4805399,-112.1333575,Mariscos Mi Lindo Mazatlan,[],True,4,2.0,AZ,business,False,False
coXomDOValXzks6BwMHG1A,"[u'American (New)', u'Restaurants']",Phoenix,"2333 N 7th St\nPhoenix, AZ 85006",33.4743013,-112.0649235,The Living Room Wine Cafe & Lounge,[],False,40,4.0,AZ,business,False,True
oWb5JjxoPaFSmpGwJ3-Ntg,"[u'Mexican', u'Restaurants']",Phoenix,"Sky Harbor Airport\nTerminals 3 & 4\nPhoenix, AZ 85073",33.45,-112.07,Blue Burrito Grille,[],True,45,3.0,AZ,business,False,False
y_tiOBglwo64dN_J6h6rtQ,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Fast Food', u'Restaurants']",Gilbert,"1696 N Higley Rd\nGilbert, AZ 85234",33.381101,-111.7226826,Dairy Queen,[],True,15,3.5,AZ,business,False,False
38ei9EOHa9WP6iIHOUlHSQ,"[u'American (Traditional)', u'Restaurants']",Mesa,"4410 E University Dr\n106\nMesa, AZ 85205",33.423805,-111.735789,Red Mountain Cafe,[],True,28,4.0,AZ,business,False,False
Ez8jAbAV1y-yZXSFmSy__w,"[u'Bakeries', u'Food', u'Cafes', u'Restaurants']",Avondale,"9995 W McDowell Rd\nSte 101\nAvondale, AZ 85392",33.464333,-112.274177,Paradise Bakery and Cafe,[],True,18,3.5,AZ,business,False,False
ptU2Fh1WmnaMBOjBxJZRwA,"[u'Pizza', u'Restaurants']",Phoenix,"4716 E Thunderbird Rd\nPhoenix, AZ 85032",33.6125018,-111.9791228,Peter Piper Pizza,[],False,5,3.0,AZ,business,False,False
3OauvrqUU8nDLWcW6q9hGQ,"[u'Vietnamese', u'Restaurants']",Phoenix,"20235 N Cave Creek Rd\nSte 108\nPhoenix, AZ 85024",33.671426,-112.03017,Viet Kitchen,[],True,106,3.5,AZ,business,False,False
Ch_2Ye0w4Q9l3VeVW7VNHA,"[u'Pizza', u'Sandwiches', u'Restaurants']",Phoenix,"777 E Thunderbird Rd\nSte 107\nPhoenix, AZ 85022",33.607105,-112.063427,Market Bistro,[],False,53,4.0,AZ,business,False,False
